x,y,z
8.367346938775511944e+00,-2.040816326530610070e-01,-2.134943773427739302e+02
8.775510204081633958e+00,-2.040816326530610070e-01,-2.346522282382341302e+02
9.183673469387755972e+00,-2.040816326530610070e-01,-2.568096626405664438e+02
9.591836734693877986e+00,-2.040816326530610070e-01,-2.799666805497709561e+02
1.000000000000000000e+01,-2.040816326530610070e-01,-3.041232819658475250e+02
-1.000000000000000000e+01,2.040816326530610070e-01,-3.041232819658475250e+02
-9.591836734693877986e+00,2.040816326530610070e-01,-2.799666805497709561e+02
-9.183673469387755972e+00,2.040816326530610070e-01,-2.568096626405664438e+02
-8.775510204081632182e+00,2.040816326530610070e-01,-2.346522282382340450e+02
-8.367346938775510168e+00,2.040816326530610070e-01,-2.134943773427738165e+02
-7.959183673469388154e+00,2.040816326530610070e-01,-1.933361099541857868e+02
-7.551020408163265252e+00,2.040816326530610070e-01,-1.741774260724698138e+02
-7.142857142857142350e+00,2.040816326530610070e-01,-1.560183256976259827e+02
-6.734693877551020336e+00,2.040816326530610070e-01,-1.388588088296542935e+02
-6.326530612244898322e+00,2.040816326530610070e-01,-1.226988754685547889e+02
-5.918367346938775420e+00,2.040816326530610070e-01,-1.075385256143273409e+02
-5.510204081632652517e+00,2.040816326530610070e-01,-9.337775926697206330e+01
-5.102040816326530503e+00,2.040816326530610070e-01,-8.021657642648894182e+01
-4.693877551020408490e+00,2.040816326530610070e-01,-6.805497709287796226e+01
-4.285714285714285587e+00,2.040816326530610070e-01,-5.689296126613909621e+01
-3.877551020408162685e+00,2.040816326530610070e-01,-4.673052894627237208e+01
-3.469387755102040671e+00,2.040816326530610070e-01,-3.756768013327779698e+01
-3.061224489795918657e+00,2.040816326530610070e-01,-2.940441482715535670e+01
-2.653061224489795755e+00,2.040816326530610070e-01,-2.224073302790503703e+01
-2.244897959183672853e+00,2.040816326530610070e-01,-1.607663473552685218e+01
-1.836734693877550839e+00,2.040816326530610070e-01,-1.091211995002081991e+01
-1.428571428571428825e+00,2.040816326530610070e-01,-6.747188671386923353e+00
-1.020408163265305035e+00,2.040816326530610070e-01,-3.581840899625148733e+00
-6.122448979591830209e-01,2.040816326530610070e-01,-1.416076634735523809e+00
-2.040816326530610070e-01,2.040816326530610070e-01,-2.498958767180336493e-01
2.040816326530610070e-01,2.040816326530610070e-01,-8.329862557267787848e-02
6.122448979591830209e-01,2.040816326530610070e-01,-9.162848812994565106e-01
1.020408163265306811e+00,2.040816326530610070e-01,-2.748854643898380079e+00
1.428571428571428825e+00,2.040816326530610070e-01,-5.581007913369432138e+00
1.836734693877550839e+00,2.040816326530610070e-01,-9.412744689712617685e+00
2.244897959183674629e+00,2.040816326530610070e-01,-1.424406497292796203e+01
2.653061224489796643e+00,2.040816326530610070e-01,-2.007496876301542699e+01
3.061224489795918657e+00,2.040816326530610070e-01,-2.690545605997501610e+01
3.469387755102040671e+00,2.040816326530610070e-01,-3.473552686380674714e+01
3.877551020408162685e+00,2.040816326530610070e-01,-4.356518117451061300e+01
4.285714285714286476e+00,2.040816326530610070e-01,-5.339441899208665632e+01
4.693877551020408490e+00,2.040816326530610070e-01,-6.422324031653478471e+01
5.102040816326530503e+00,2.040816326530610070e-01,-7.605164514785504082e+01
5.510204081632654294e+00,2.040816326530610070e-01,-8.887963348604750990e+01
5.918367346938776308e+00,2.040816326530610070e-01,-1.027072053311120641e+02
6.326530612244898322e+00,2.040816326530610070e-01,-1.175343606830487460e+02
6.734693877551020336e+00,2.040816326530610070e-01,-1.333610995418575556e+02
7.142857142857142350e+00,2.040816326530610070e-01,-1.501874219075385213e+02
7.551020408163264364e+00,2.040816326530610070e-01,-1.680133277800916005e+02
7.959183673469389930e+00,2.040816326530610070e-01,-1.868388171595169638e+02
8.367346938775511944e+00,2.040816326530610070e-01,-2.066638900458143553e+02
8.775510204081633958e+00,2.040816326530610070e-01,-2.274885464389838319e+02
9.183673469387755972e+00,2.040816326530610070e-01,-2.493127863390254504e+02
9.591836734693877986e+00,2.040816326530610070e-01,-2.721366097459392108e+02
1.000000000000000000e+01,2.040816326530610070e-01,-2.959600166597251132e+02
-1.000000000000000000e+01,6.122448979591830209e-01,-3.126197417742607172e+02
-9.591836734693877986e+00,6.122448979591830209e-01,-2.881299458558934248e+02
-9.183673469387755972e+00,6.122448979591830209e-01,-2.646397334443981890e+02
-8.775510204081632182e+00,6.122448979591830209e-01,-2.421491045397750383e+02
-8.367346938775510168e+00,6.122448979591830209e-01,-2.206580591420241149e+02
-7.959183673469388154e+00,6.122448979591830209e-01,-2.001665972511453617e+02
-7.551020408163265252e+00,6.122448979591830209e-01,-1.806747188671386652e+02
-7.142857142857142350e+00,6.122448979591830209e-01,-1.621824239900041391e+02
-6.734693877551020336e+00,6.122448979591830209e-01,-1.446897126197417265e+02
-6.326530612244898322e+00,6.122448979591830209e-01,-1.281965847563515410e+02
-5.918367346938775420e+00,6.122448979591830209e-01,-1.127030403998333838e+02
-5.510204081632652517e+00,6.122448979591830209e-01,-9.820907955018739699e+01
-5.102040816326530503e+00,6.122448979591830209e-01,-8.471470220741356627e+01
-4.693877551020408490e+00,6.122448979591830209e-01,-7.221990837151187748e+01
-4.285714285714285587e+00,6.122448979591830209e-01,-6.072469804248228087e+01
-3.877551020408162685e+00,6.122448979591830209e-01,-5.022907122032484750e+01
-3.469387755102040671e+00,6.122448979591830209e-01,-4.073302790503955606e+01
-3.061224489795918657e+00,6.122448979591830209e-01,-3.223656809662640654e+01
-2.653061224489795755e+00,6.122448979591830209e-01,-2.473969179508537408e+01
-2.244897959183672853e+00,6.122448979591830209e-01,-1.824239900041647999e+01
-1.836734693877550839e+00,6.122448979591830209e-01,-1.274468971261973493e+01
-1.428571428571428825e+00,6.122448979591830209e-01,-8.246563931695126470e+00
-1.020408163265305035e+00,6.122448979591830209e-01,-4.748021657642638615e+00
-6.122448979591830209e-01,6.122448979591830209e-01,-2.249062890462302455e+00
-2.040816326530610070e-01,6.122448979591830209e-01,-7.496876301541008925e-01
2.040816326530610070e-01,6.122448979591830209e-01,-2.498958767180336771e-01
6.122448979591830209e-01,6.122448979591830209e-01,-7.496876301541008925e-01
1.020408163265306811e+00,6.122448979591830209e-01,-2.249062890462311337e+00
1.428571428571428825e+00,6.122448979591830209e-01,-4.748021657642651938e+00
1.836734693877550839e+00,6.122448979591830209e-01,-8.246563931695124694e+00
2.244897959183674629e+00,6.122448979591830209e-01,-1.274468971261975625e+01
2.653061224489796643e+00,6.122448979591830209e-01,-1.824239900041650841e+01
3.061224489795918657e+00,6.122448979591830209e-01,-2.473969179508538829e+01
3.469387755102040671e+00,6.122448979591830209e-01,-3.223656809662640654e+01
3.877551020408162685e+00,6.122448979591830209e-01,-4.073302790503955606e+01
4.285714285714286476e+00,6.122448979591830209e-01,-5.022907122032489013e+01
4.693877551020408490e+00,6.122448979591830209e-01,-6.072469804248231640e+01
5.102040816326530503e+00,6.122448979591830209e-01,-7.221990837151186327e+01
5.510204081632654294e+00,6.122448979591830209e-01,-8.471470220741362311e+01
5.918367346938776308e+00,6.122448979591830209e-01,-9.820907955018746804e+01
6.326530612244898322e+00,6.122448979591830209e-01,-1.127030403998334407e+02
6.734693877551020336e+00,6.122448979591830209e-01,-1.281965847563515126e+02
7.142857142857142350e+00,6.122448979591830209e-01,-1.446897126197417549e+02
7.551020408163264364e+00,6.122448979591830209e-01,-1.621824239900041391e+02
7.959183673469389930e+00,6.122448979591830209e-01,-1.806747188671387789e+02
8.367346938775511944e+00,6.122448979591830209e-01,-2.001665972511454470e+02
8.775510204081633958e+00,6.122448979591830209e-01,-2.206580591420242285e+02
9.183673469387755972e+00,6.122448979591830209e-01,-2.421491045397751236e+02
9.591836734693877986e+00,6.122448979591830209e-01,-2.646397334443981890e+02
1.000000000000000000e+01,6.122448979591830209e-01,-2.881299458558933679e+02
-1.000000000000000000e+01,1.020408163265306811e+00,-3.214493960849646328e+02
-9.591836734693877986e+00,1.020408163265306811e+00,-2.966264056643066169e+02
-9.183673469387755972e+00,1.020408163265306811e+00,-2.728029987505206577e+02
-8.775510204081632182e+00,1.020408163265306811e+00,-2.499791753436068404e+02
-8.367346938775510168e+00,1.020408163265306811e+00,-2.281549354435651935e+02
-7.959183673469388154e+00,1.020408163265306811e+00,-2.073302790503957169e+02
-7.551020408163265252e+00,1.020408163265306811e+00,-1.875052061640983254e+02
-7.142857142857142350e+00,1.020408163265306811e+00,-1.686797167846730758e+02
-6.734693877551020336e+00,1.020408163265306811e+00,-1.508538109121199682e+02
-6.326530612244898322e+00,1.020408163265306811e+00,-1.340274885464390309e+02
-5.918367346938775420e+00,1.020408163265306811e+00,-1.182007496876301502e+02
-5.510204081632652517e+00,1.020408163265306811e+00,-1.033735943356934541e+02
-5.102040816326530503e+00,1.020408163265306811e+00,-8.954602249062889996e+01
-4.693877551020408490e+00,1.020408163265306811e+00,-7.671803415243650193e+01
-4.285714285714285587e+00,1.020408163265306811e+00,-6.488962932111620319e+01
-3.877551020408162685e+00,1.020408163265306811e+00,-5.406080799666804637e+01
-3.469387755102040671e+00,1.020408163265306811e+00,-4.423157017909204569e+01
-3.061224489795918657e+00,1.020408163265306811e+00,-3.540191586838817983e+01
-2.653061224489795755e+00,1.020408163265306811e+00,-2.757184506455644168e+01
-2.244897959183672853e+00,1.020408163265306811e+00,-2.074135776759682770e+01
-1.836734693877550839e+00,1.020408163265306811e+00,-1.491045397750937163e+01
-1.428571428571428825e+00,1.020408163265306811e+00,-1.007913369429405037e+01
-1.020408163265305035e+00,1.020408163265306811e+00,-6.247396917950847950e+00
-6.122448979591830209e-01,1.020408163265306811e+00,-3.415243648479798555e+00
-2.040816326530610070e-01,1.020408163265306811e+00,-1.582673885880883979e+00
2.040816326530610070e-01,1.020408163265306811e+00,-7.496876301541037790e-01
6.122448979591830209e-01,1.020408163265306811e+00,-9.162848812994579539e-01
1.020408163265306811e+00,1.020408163265306811e+00,-2.082465639316954054e+00
1.428571428571428825e+00,1.020408163265306811e+00,-4.248229904206581864e+00
1.836734693877550839e+00,1.020408163265306811e+00,-7.413577675968342717e+00
2.244897959183674629e+00,1.020408163265306811e+00,-1.157850895460225971e+01
2.653061224489796643e+00,1.020408163265306811e+00,-1.674302374010829908e+01
3.061224489795918657e+00,1.020408163265306811e+00,-2.290712203248646261e+01
3.469387755102040671e+00,1.020408163265306811e+00,-3.007080383173676807e+01
3.877551020408162685e+00,1.020408163265306811e+00,-3.823406913785920835e+01
4.285714285714286476e+00,1.020408163265306811e+00,-4.739691795085381898e+01
4.693877551020408490e+00,1.020408163265306811e+00,-5.755935027072052890e+01
5.102040816326530503e+00,1.020408163265306811e+00,-6.872136609745936653e+01
5.510204081632654294e+00,1.020408163265306811e+00,-8.088296543107041714e+01
5.918367346938776308e+00,1.020408163265306811e+00,-9.404414827155353862e+01
6.326530612244898322e+00,1.020408163265306811e+00,-1.082049146189088020e+02
6.734693877551020336e+00,1.020408163265306811e+00,-1.233652644731361789e+02
7.142857142857142350e+00,1.020408163265306811e+00,-1.395251978342357120e+02
7.551020408163264364e+00,1.020408163265306811e+00,-1.566847147022073727e+02
7.959183673469389930e+00,1.020408163265306811e+00,-1.748438150770513175e+02
8.367346938775511944e+00,1.020408163265306811e+00,-1.940024989587672621e+02
8.775510204081633958e+00,1.020408163265306811e+00,-2.141607663473553202e+02
9.183673469387755972e+00,1.020408163265306811e+00,-2.353186172428155203e+02
9.591836734693877986e+00,1.020408163265306811e+00,-2.574760516451478907e+02
1.000000000000000000e+01,1.020408163265306811e+00,-2.806330695543523461e+02
-1.000000000000000000e+01,1.428571428571428825e+00,-3.306122448979591582e+02
-9.591836734693877986e+00,1.428571428571428825e+00,-3.054560599750104757e+02
-9.183673469387755972e+00,1.428571428571428825e+00,-2.812994585589337930e+02
-8.775510204081632182e+00,1.428571428571428825e+00,-2.581424406497292239e+02
-8.367346938775510168e+00,1.428571428571428825e+00,-2.359850062473968819e+02
-7.959183673469388154e+00,1.428571428571428825e+00,-2.148271553519367103e+02
-7.551020408163265252e+00,1.428571428571428825e+00,-1.946688879633485953e+02
-7.142857142857142350e+00,1.428571428571428825e+00,-1.755102040816326223e+02
-6.734693877551020336e+00,1.428571428571428825e+00,-1.573511037067888196e+02
-6.326530612244898322e+00,1.428571428571428825e+00,-1.401915868388171873e+02
-5.918367346938775420e+00,1.428571428571428825e+00,-1.240316534777176116e+02
-5.510204081632652517e+00,1.428571428571428825e+00,-1.088713036234902063e+02
-5.102040816326530503e+00,1.428571428571428825e+00,-9.471053727613494289e+01
-4.693877551020408490e+00,1.428571428571428825e+00,-8.154935443565182140e+01
-4.285714285714285587e+00,1.428571428571428825e+00,-6.938775510204081343e+01
-3.877551020408162685e+00,1.428571428571428825e+00,-5.822573927530194737e+01
-3.469387755102040671e+00,1.428571428571428825e+00,-4.806330695543523035e+01
-3.061224489795918657e+00,1.428571428571428825e+00,-3.890045814244065525e+01
-2.653061224489795755e+00,1.428571428571428825e+00,-3.073719283631820076e+01
-2.244897959183672853e+00,1.428571428571428825e+00,-2.357351103706788109e+01
-1.836734693877550839e+00,1.428571428571428825e+00,-1.740941274468971045e+01
-1.428571428571428825e+00,1.428571428571428825e+00,-1.224489795918367818e+01
-1.020408163265305035e+00,1.428571428571428825e+00,-8.079966680549762970e+00
-6.122448979591830209e-01,1.428571428571428825e+00,-4.914618908788002116e+00
-2.040816326530610070e-01,1.428571428571428825e+00,-2.748854643898376082e+00
2.040816326530610070e-01,1.428571428571428825e+00,-1.582673885880884201e+00
6.122448979591830209e-01,1.428571428571428825e+00,-1.416076634735526918e+00
1.020408163265306811e+00,1.428571428571428825e+00,-2.249062890462310449e+00
1.428571428571428825e+00,1.428571428571428825e+00,-4.081632653061226357e+00
1.836734693877550839e+00,1.428571428571428825e+00,-6.913785922532276196e+00
2.244897959183674629e+00,1.428571428571428825e+00,-1.074552269887547951e+01
2.653061224489796643e+00,1.428571428571428825e+00,-1.557684298209080609e+01
3.061224489795918657e+00,1.428571428571428825e+00,-2.140774677217826394e+01
3.469387755102040671e+00,1.428571428571428825e+00,-2.823823406913785306e+01
3.877551020408162685e+00,1.428571428571428825e+00,-3.606830487296957699e+01
4.285714285714286476e+00,1.428571428571428825e+00,-4.489795918367347838e+01
4.693877551020408490e+00,1.428571428571428825e+00,-5.472719700124948616e+01
5.102040816326530503e+00,1.428571428571428825e+00,-6.555601832569760745e+01
5.510204081632654294e+00,1.428571428571428825e+00,-7.738442315701794882e+01
5.918367346938776308e+00,1.428571428571428825e+00,-9.021241149521036107e+01
6.326530612244898322e+00,1.428571428571428825e+00,-1.040399833402749152e+02
6.734693877551020336e+00,1.428571428571428825e+00,-1.188671386922115403e+02
7.142857142857142350e+00,1.428571428571428825e+00,-1.346938775510203925e+02
7.551020408163264364e+00,1.428571428571428825e+00,-1.515201999167013298e+02
7.959183673469389930e+00,1.428571428571428825e+00,-1.693461057892545512e+02
8.367346938775511944e+00,1.428571428571428825e+00,-1.881715951686798007e+02
8.775510204081633958e+00,1.428571428571428825e+00,-2.079966680549771354e+02
9.183673469387755972e+00,1.428571428571428825e+00,-2.288213244481466120e+02
9.591836734693877986e+00,1.428571428571428825e+00,-2.506455643481882873e+02
1.000000000000000000e+01,1.428571428571428825e+00,-2.734693877551020478e+02
-1.000000000000000000e+01,1.836734693877550839e+00,-3.401082882132444638e+02
-9.591836734693877986e+00,1.836734693877550839e+00,-3.146189087880050010e+02
-9.183673469387755972e+00,1.836734693877550839e+00,-2.901291128696377086e+02
-8.775510204081632182e+00,1.836734693877550839e+00,-2.666389004581424160e+02
-8.367346938775510168e+00,1.836734693877550839e+00,-2.441482715535193506e+02
-7.959183673469388154e+00,1.836734693877550839e+00,-2.226572261557684556e+02
-7.551020408163265252e+00,1.836734693877550839e+00,-2.021657642648896172e+02
-7.142857142857142350e+00,1.836734693877550839e+00,-1.826738858808829491e+02
-6.734693877551020336e+00,1.836734693877550839e+00,-1.641815910037484230e+02
-6.326530612244898322e+00,1.836734693877550839e+00,-1.466888796334860672e+02
-5.918367346938775420e+00,1.836734693877550839e+00,-1.301957517700957681e+02
-5.510204081632652517e+00,1.836734693877550839e+00,-1.147022074135776535e+02
-5.102040816326530503e+00,1.836734693877550839e+00,-1.002082465639316666e+02
-4.693877551020408490e+00,1.836734693877550839e+00,-8.671386922115785012e+01
-4.285714285714285587e+00,1.836734693877550839e+00,-7.421907538525613290e+01
-3.877551020408162685e+00,1.836734693877550839e+00,-6.272386505622655761e+01
-3.469387755102040671e+00,1.836734693877550839e+00,-5.222823823406913135e+01
-3.061224489795918657e+00,1.836734693877550839e+00,-4.273219491878384702e+01
-2.653061224489795755e+00,1.836734693877550839e+00,-3.423573511037067618e+01
-2.244897959183672853e+00,1.836734693877550839e+00,-2.673885880882964372e+01
-1.836734693877550839e+00,1.836734693877550839e+00,-2.024156601416076029e+01
-1.428571428571428825e+00,1.836734693877550839e+00,-1.474385672636401523e+01
-1.020408163265305035e+00,1.836734693877550839e+00,-1.024573094543938900e+01
-6.122448979591830209e-01,1.836734693877550839e+00,-6.747188671386917136e+00
-2.040816326530610070e-01,1.836734693877550839e+00,-4.248229904206578311e+00
2.040816326530610070e-01,1.836734693877550839e+00,-2.748854643898375638e+00
6.122448979591830209e-01,1.836734693877550839e+00,-2.249062890462307340e+00
1.020408163265306811e+00,1.836734693877550839e+00,-2.748854643898376970e+00
1.428571428571428825e+00,1.836734693877550839e+00,-4.248229904206580976e+00
1.836734693877550839e+00,1.836734693877550839e+00,-6.747188671386920689e+00
2.244897959183674629e+00,1.836734693877550839e+00,-1.024573094543941032e+01
2.653061224489796643e+00,1.836734693877550839e+00,-1.474385672636402589e+01
3.061224489795918657e+00,1.836734693877550839e+00,-2.024156601416077095e+01
3.469387755102040671e+00,1.836734693877550839e+00,-2.673885880882965438e+01
3.877551020408162685e+00,1.836734693877550839e+00,-3.423573511037066908e+01
4.285714285714286476e+00,1.836734693877550839e+00,-4.273219491878386123e+01
4.693877551020408490e+00,1.836734693877550839e+00,-5.222823823406913846e+01
5.102040816326530503e+00,1.836734693877550839e+00,-6.272386505622655761e+01
5.510204081632654294e+00,1.836734693877550839e+00,-7.421907538525617554e+01
5.918367346938776308e+00,1.836734693877550839e+00,-8.671386922115786433e+01
6.326530612244898322e+00,1.836734693877550839e+00,-1.002082465639317093e+02
6.734693877551020336e+00,1.836734693877550839e+00,-1.147022074135776677e+02
7.142857142857142350e+00,1.836734693877550839e+00,-1.301957517700957965e+02
7.551020408163264364e+00,1.836734693877550839e+00,-1.466888796334860388e+02
7.959183673469389930e+00,1.836734693877550839e+00,-1.641815910037485367e+02
8.367346938775511944e+00,1.836734693877550839e+00,-1.826738858808830628e+02
8.775510204081633958e+00,1.836734693877550839e+00,-2.021657642648897024e+02
9.183673469387755972e+00,1.836734693877550839e+00,-2.226572261557684556e+02
9.591836734693877986e+00,1.836734693877550839e+00,-2.441482715535194075e+02
1.000000000000000000e+01,1.836734693877550839e+00,-2.666389004581424160e+02
-1.000000000000000000e+01,2.244897959183674629e+00,-3.499375260308204929e+02
-9.591836734693877986e+00,2.244897959183674629e+00,-3.241149521032903635e+02
-9.183673469387755972e+00,2.244897959183674629e+00,-2.992919616826322908e+02
-8.775510204081632182e+00,2.244897959183674629e+00,-2.754685547688463316e+02
-8.367346938775510168e+00,2.244897959183674629e+00,-2.526447313619325428e+02
-7.959183673469388154e+00,2.244897959183674629e+00,-2.308204914618909243e+02
-7.551020408163265252e+00,2.244897959183674629e+00,-2.099958350687213908e+02
-7.142857142857142350e+00,2.244897959183674629e+00,-1.901707621824239993e+02
-6.734693877551020336e+00,2.244897959183674629e+00,-1.713452728029987497e+02
-6.326530612244898322e+00,2.244897959183674629e+00,-1.535193669304456989e+02
-5.918367346938775420e+00,2.244897959183674629e+00,-1.366930445647646764e+02
-5.510204081632652517e+00,2.244897959183674629e+00,-1.208663057059558525e+02
-5.102040816326530503e+00,2.244897959183674629e+00,-1.060391503540191707e+02
-4.693877551020408490e+00,2.244897959183674629e+00,-9.221157850895463071e+01
-4.285714285714285587e+00,2.244897959183674629e+00,-7.938359017076219004e+01
-3.877551020408162685e+00,2.244897959183674629e+00,-6.755518533944189130e+01
-3.469387755102040671e+00,2.244897959183674629e+00,-5.672636401499376291e+01
-3.061224489795918657e+00,2.244897959183674629e+00,-4.689712619741776223e+01
-2.653061224489795755e+00,2.244897959183674629e+00,-3.806747188671387505e+01
-2.244897959183672853e+00,2.244897959183674629e+00,-3.023740108288213335e+01
-1.836734693877550839e+00,2.244897959183674629e+00,-2.340691378592253713e+01
-1.428571428571428825e+00,2.244897959183674629e+00,-1.757600999583507928e+01
-1.020408163265305035e+00,2.244897959183674629e+00,-1.274468971261973849e+01
-6.122448979591830209e-01,2.244897959183674629e+00,-8.912952936276552052e+00
-2.040816326530610070e-01,2.244897959183674629e+00,-6.080799666805502213e+00
2.040816326530610070e-01,2.244897959183674629e+00,-4.248229904206585417e+00
6.122448979591830209e-01,2.244897959183674629e+00,-3.415243648479803440e+00
1.020408163265306811e+00,2.244897959183674629e+00,-3.581840899625159835e+00
1.428571428571428825e+00,2.244897959183674629e+00,-4.748021657642651938e+00
1.836734693877550839e+00,2.244897959183674629e+00,-6.913785922532277084e+00
2.244897959183674629e+00,2.244897959183674629e+00,-1.007913369429405392e+01
2.653061224489796643e+00,2.244897959183674629e+00,-1.424406497292795315e+01
3.061224489795918657e+00,2.244897959183674629e+00,-1.940857975843398719e+01
3.469387755102040671e+00,2.244897959183674629e+00,-2.557267805081215784e+01
3.877551020408162685e+00,2.244897959183674629e+00,-3.273635985006246329e+01
4.285714285714286476e+00,2.244897959183674629e+00,-4.089962515618493910e+01
4.693877551020408490e+00,2.244897959183674629e+00,-5.006247396917950709e+01
5.102040816326530503e+00,2.244897959183674629e+00,-6.022490628904620991e+01
5.510204081632654294e+00,2.244897959183674629e+00,-7.138692211578512570e+01
5.918367346938776308e+00,2.244897959183674629e+00,-8.354852144939610525e+01
6.326530612244898322e+00,2.244897959183674629e+00,-9.670970428987922674e+01
6.734693877551020336e+00,2.244897959183674629e+00,-1.108704706372344617e+02
7.142857142857142350e+00,2.244897959183674629e+00,-1.260308204914618671e+02
7.551020408163264364e+00,2.244897959183674629e+00,-1.421907538525613859e+02
7.959183673469389930e+00,2.244897959183674629e+00,-1.593502707205331888e+02
8.367346938775511944e+00,2.244897959183674629e+00,-1.775093710953769914e+02
8.775510204081633958e+00,2.244897959183674629e+00,-1.966680549770929076e+02
9.183673469387755972e+00,2.244897959183674629e+00,-2.168263223656809942e+02
9.591836734693877986e+00,2.244897959183674629e+00,-2.379841732611411942e+02
1.000000000000000000e+01,2.244897959183674629e+00,-2.601416076634735077e+02
-1.000000000000000000e+01,2.653061224489796643e+00,-3.600999583506871886e+02
-9.591836734693877986e+00,2.653061224489796643e+00,-3.339441899208663358e+02
-9.183673469387755972e+00,2.653061224489796643e+00,-3.087880049979175965e+02
-8.775510204081632182e+00,2.653061224489796643e+00,-2.846314035818409138e+02
-8.367346938775510168e+00,2.653061224489796643e+00,-2.614743856726364015e+02
-7.959183673469388154e+00,2.653061224489796643e+00,-2.393169512703040880e+02
-7.551020408163265252e+00,2.653061224489796643e+00,-2.181591003748438311e+02
-7.142857142857142350e+00,2.653061224489796643e+00,-1.980008329862557446e+02
-6.734693877551020336e+00,2.653061224489796643e+00,-1.788421491045397715e+02
-6.326530612244898322e+00,2.653061224489796643e+00,-1.606830487296959973e+02
-5.918367346938775420e+00,2.653061224489796643e+00,-1.435235318617242797e+02
-5.510204081632652517e+00,2.653061224489796643e+00,-1.273635985006247324e+02
-5.102040816326530503e+00,2.653061224489796643e+00,-1.122032486463973271e+02
-4.693877551020408490e+00,2.653061224489796643e+00,-9.804248229904209211e+01
-4.285714285714285587e+00,2.653061224489796643e+00,-8.488129945855894221e+01
-3.877551020408162685e+00,2.653061224489796643e+00,-7.271970012494793423e+01
-3.469387755102040671e+00,2.653061224489796643e+00,-6.155768429820908239e+01
-3.061224489795918657e+00,2.653061224489796643e+00,-5.139525197834237247e+01
-2.653061224489795755e+00,2.653061224489796643e+00,-4.223240316534777605e+01
-2.244897959183672853e+00,2.653061224489796643e+00,-3.406913785922532156e+01
-1.836734693877550839e+00,2.653061224489796643e+00,-2.690545605997501255e+01
-1.428571428571428825e+00,2.653061224489796643e+00,-2.074135776759684546e+01
-1.020408163265305035e+00,2.653061224489796643e+00,-1.557684298209078833e+01
-6.122448979591830209e-01,2.653061224489796643e+00,-1.141191170345689265e+01
-2.040816326530610070e-01,2.653061224489796643e+00,-8.246563931695130023e+00
2.040816326530610070e-01,2.653061224489796643e+00,-6.080799666805502213e+00
6.122448979591830209e-01,2.653061224489796643e+00,-4.914618908788009222e+00
1.020408163265306811e+00,2.653061224489796643e+00,-4.748021657642652826e+00
1.428571428571428825e+00,2.653061224489796643e+00,-5.581007913369433027e+00
1.836734693877550839e+00,2.653061224489796643e+00,-7.413577675968344494e+00
2.244897959183674629e+00,2.653061224489796643e+00,-1.024573094543941032e+01
2.653061224489796643e+00,2.653061224489796643e+00,-1.407746772178259853e+01
3.061224489795918657e+00,2.653061224489796643e+00,-1.890878800499791978e+01
3.469387755102040671e+00,2.653061224489796643e+00,-2.473969179508537763e+01
3.877551020408162685e+00,2.653061224489796643e+00,-3.157017909204497030e+01
4.285714285714286476e+00,2.653061224489796643e+00,-3.940024989587672621e+01
4.693877551020408490e+00,2.653061224489796643e+00,-4.822990420658059207e+01
5.102040816326530503e+00,2.653061224489796643e+00,-5.805914202415658565e+01
5.510204081632654294e+00,2.653061224489796643e+00,-6.888796334860478510e+01
5.918367346938776308e+00,2.653061224489796643e+00,-8.071636817992505541e+01
6.326530612244898322e+00,2.653061224489796643e+00,-9.354435651811746766e+01
6.734693877551020336e+00,2.653061224489796643e+00,-1.073719283631819934e+02
7.142857142857142350e+00,2.653061224489796643e+00,-1.221990837151186895e+02
7.551020408163264364e+00,2.653061224489796643e+00,-1.380258225739275133e+02
7.959183673469389930e+00,2.653061224489796643e+00,-1.548521449396085927e+02
8.367346938775511944e+00,2.653061224489796643e+00,-1.726780508121617004e+02
8.775510204081633958e+00,2.653061224489796643e+00,-1.915035401915868931e+02
9.183673469387755972e+00,2.653061224489796643e+00,-2.113286130778842562e+02
9.591836734693877986e+00,2.653061224489796643e+00,-2.321532694710537328e+02
1.000000000000000000e+01,2.653061224489796643e+00,-2.539775093710953513e+02
-1.000000000000000000e+01,3.061224489795918657e+00,-3.705955851728446646e+02
-9.591836734693877986e+00,3.061224489795918657e+00,-3.441066222407330883e+02
-9.183673469387755972e+00,3.061224489795918657e+00,-3.186172428154935687e+02
-8.775510204081632182e+00,3.061224489795918657e+00,-2.941274468971261626e+02
-8.367346938775510168e+00,3.061224489795918657e+00,-2.706372344856309837e+02
-7.959183673469388154e+00,3.061224489795918657e+00,-2.481466055810079467e+02
-7.551020408163265252e+00,3.061224489795918657e+00,-2.266555601832569948e+02
-7.142857142857142350e+00,3.061224489795918657e+00,-2.061640982923781849e+02
-6.734693877551020336e+00,3.061224489795918657e+00,-1.866722199083715168e+02
-6.326530612244898322e+00,3.061224489795918657e+00,-1.681799250312370191e+02
-5.918367346938775420e+00,3.061224489795918657e+00,-1.506872136609745780e+02
-5.510204081632652517e+00,3.061224489795918657e+00,-1.341940857975843073e+02
-5.102040816326530503e+00,3.061224489795918657e+00,-1.187005414410662070e+02
-4.693877551020408490e+00,3.061224489795918657e+00,-1.042065805914202485e+02
-4.285714285714285587e+00,3.061224489795918657e+00,-9.071220324864638940e+01
-3.877551020408162685e+00,3.061224489795918657e+00,-7.821740941274467218e+01
-3.469387755102040671e+00,3.061224489795918657e+00,-6.672219908371512531e+01
